"Symbol","EndDate","StateTypeCode","Area","ApplyTypeCode","ApplyType","Invention","UtilityModel"
"000157","2017-12-31","1","2","S5203","已授权","8",""
"000157","2019-12-31","1","1","S5203","已授权","101",""
"000157","2020-12-31","1","1","S5203","已授权","168",""
"000157","2021-12-31","1","1","S5203","已授权","",""
"000157","2021-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"000157","2021-12-31","1","1","S5206","截止报告期末累计已授权","",""
"000158","2007-12-31","1","1","S5202","已获得","",""
"000158","2008-12-31","1","1","S5201","已申请","",""
"000158","2008-12-31","1","1","S5202","已获得","",""
"000158","2009-12-31","1","1","S5201","已申请","",""
"000158","2009-12-31","1","1","S5202","已获得","",""
"000158","2010-12-31","1","1","S5201","已申请","",""
"000158","2010-12-31","1","1","S5202","已获得","",""
"000158","2011-12-31","1","1","S5201","已申请","",""
"000158","2011-12-31","1","1","S5202","已获得","",""
"000158","2012-12-31","1","1","S5204","截至报告期末累计获得","",""
"000158","2012-12-31","1","1","S5206","截止报告期末累计已授权","",""
"000158","2013-12-31","1","1","S5204","截至报告期末累计获得","",""
"000158","2013-12-31","1","1","S5206","截止报告期末累计已授权","",""
"000158","2014-12-31","1","1","S5204","截至报告期末累计获得","8",""
"000158","2015-12-31","1","1","S5204","截至报告期末累计获得","9",""
"000158","2016-12-31","1","1","S5204","截至报告期末累计获得","9",""
"000158","2017-12-31","1","1","S5204","截至报告期末累计获得","12",""
"000158","2017-12-31","1","1","S5201","已申请","",""
"000158","2017-12-31","1","1","S5203","已授权","",""
"000158","2018-12-31","1","1","S5204","截至报告期末累计获得","13",""
"000158","2019-12-31","1","1","S5204","截至报告期末累计获得","16",""
"000301","2018-12-31","1","1","S5204","截至报告期末累计获得","29","114"
"000301","2019-12-31","1","1","S5204","截至报告期末累计获得","31","139"
"000301","2020-12-31","1","1","S5204","截至报告期末累计获得","",""
"000301","2020-12-31","1","2","S5204","截至报告期末累计获得","",""
"000301","2021-12-31","1","1","S5204","截至报告期末累计获得","45","212"
"000333","2013-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"000333","2014-12-31","1","1","S5201","已申请","2585",""
"000333","2014-12-31","1","1","S5206","截止报告期末累计已授权","1200",""
"000333","2015-12-31","1","1","S5204","截至报告期末累计获得","1452","14560"
"000333","2015-12-31","1","1","S5201","已申请","4205",""
"000333","2015-12-31","1","1","S5206","截止报告期末累计已授权","",""
"000333","2016-12-31","1","1","S5201","已申请","5562",""
"000333","2017-12-31","1","1","S5201","已申请","7714",""
"000333","2018-12-31","2","1","S5201","已申请","6102",""
"000333","2019-12-31","2","1","S5203","已授权","2704",""
"000333","2019-12-31","2","1","S5201","已申请","",""
"000333","2020-12-31","2","1","S5202","已获得","2890",""
"000333","2020-12-31","2","2","S5203","已授权","",""
"000338","2015-12-31","1","1","S5201","已申请","20",""
"000338","2015-12-31","1","1","S5202","已获得","",""
"000400","2011-12-31","1","1","S5201","已申请","62",""
"000400","2011-12-31","1","1","S5203","已授权","13",""
"000400","2014-12-31","1","1","S5203","已授权","",""
"000400","2015-12-31","1","1","S5201","已申请","383",""
"000400","2015-12-31","1","1","S5203","已授权","75",""
"000400","2016-12-31","1","1","S5201","已申请","417",""
"000400","2016-12-31","1","1","S5203","已授权","112",""
"000400","2017-12-31","1","1","S5201","已申请","421",""
"000400","2017-12-31","1","1","S5203","已授权","",""
"000400","2018-12-31","1","1","S5201","已申请","273",""
"000400","2018-12-31","1","1","S5203","已授权","124",""
"000400","2018-12-31","1","2","S5203","已授权","",""
"000400","2019-12-31","1","1","S5203","已授权","245",""
"000400","2020-12-31","1","1","S5201","已申请","",""
"000403","2013-12-31","1","1","S5201","已申请","","10"
"000403","2013-12-31","1","1","S5203","已授权","","7"
"000403","2016-12-31","1","1","S5202","已获得","",""
"000403","2017-12-31","1","1","S5206","截止报告期末累计已授权","7","16"
"000403","2018-12-31","1","1","S5204","截至报告期末累计获得","9","16"
"000403","2019-12-31","1","1","S5204","截至报告期末累计获得","9","16"
"000403","2020-12-31","1","1","S5204","截至报告期末累计获得","20","30"
"000403","2021-12-31","1","1","S5204","截至报告期末累计获得","",""
"000404","2008-12-31","1","1","S5201","已申请","",""
"000404","2008-12-31","1","1","S5203","已授权","",""
"000404","2011-12-31","1","1","S5201","已申请","6","19"
"000404","2012-12-31","1","1","S5201","已申请","4","8"
"000404","2012-12-31","1","1","S5204","截至报告期末累计获得","10","63"
"000404","2013-12-31","1","1","S5201","已申请","4","12"
"000404","2013-12-31","1","1","S5204","截至报告期末累计获得","13","79"
"000404","2014-12-31","1","1","S5203","已授权","2","31"
"000404","2015-12-31","1","1","S5201","已申请","",""
"000404","2015-12-31","1","1","S5203","已授权","3","9"
"000404","2016-12-31","1","1","S5204","截至报告期末累计获得","26","141"
"000404","2016-12-31","1","1","S5201","已申请","",""
"000404","2016-12-31","1","1","S5203","已授权","8","37"
"000404","2017-12-31","1","1","S5201","已申请","24",""
"000404","2017-12-31","1","1","S5202","已获得","3",""
"000404","2019-12-31","1","1","S5203","已授权","4",""
"000404","2020-12-31","1","1","S5203","已授权","",""
"000408","2021-12-31","1","1","S5204","截至报告期末累计获得","1","2"
"000409","2020-12-31","1","1","S5204","截至报告期末累计获得","9","49"
"000409","2021-12-31","1","1","S5204","截至报告期末累计获得","14","59"
"000413","2015-12-31","1","1","S5201","已申请","40","168"
"000413","2015-12-31","1","1","S5202","已获得","1","126"
"000413","2015-12-31","1","1","S5204","截至报告期末累计获得","1","205"
"000418","2007-12-31","1","1","S5201","已申请","",""
"000418","2012-12-31","1","2","S5201","已申请","",""
"000418","2015-12-31","1","1","S5201","已申请","528","524"
"000418","2015-12-31","1","1","S5202","已获得","30","444"
"000418","2015-12-31","1","1","S5204","截至报告期末累计获得","49","879"
"000423","2015-12-31","1","1","S5201","已申请","32","31"
"000423","2015-12-31","1","1","S5202","已获得","2","31"
"000423","2015-12-31","1","1","S5204","截至报告期末累计获得","48","47"
"000423","2016-12-31","1","1","S5203","已授权","25","12"
"000423","2016-12-31","1","1","S5201","已申请","25","22"
"000423","2017-12-31","1","1","S5206","截止报告期末累计已授权","20","48"
"000423","2017-12-31","1","1","S5205","截止报告期末累计已被受理","52","40"
"000423","2018-12-31","1","1","S5206","截止报告期末累计已授权","17",""
"000423","2019-12-31","2","1","S5206","截止报告期末累计已授权","",""
"000425","2008-12-31","1","1","S5201","已申请","",""
"000425","2008-12-31","1","1","S5203","已授权","",""
"000425","2009-12-31","1","1","S5201","已申请","27",""
"000425","2009-12-31","1","1","S5203","已授权","",""
"000425","2010-12-31","1","1","S5203","已授权","9",""
"000425","2011-12-31","1","1","S5203","已授权","18",""
"000425","2012-12-31","1","1","S5201","已申请","",""
"000425","2012-12-31","1","1","S5203","已授权","",""
"000425","2012-12-31","1","1","S5206","截止报告期末累计已授权","",""
"000425","2016-12-31","1","1","S5203","已授权","",""
"000425","2016-12-31","1","1","S5202","已获得","307",""
"000425","2017-12-31","1","1","S5206","截止报告期末累计已授权","1046",""
"000425","2017-12-31","1","1","S5203","已授权","",""
"000425","2017-12-31","1","2","S5206","截止报告期末累计已授权","",""
"000425","2017-12-31","1","1","S5204","截至报告期末累计获得","1041",""
"000425","2017-12-31","1","1","S5201","已申请","274",""
"000425","2018-12-31","1","1","S5204","截至报告期末累计获得","1282",""
"000425","2018-12-31","1","2","S5204","截至报告期末累计获得","",""
"000425","2018-12-31","1","1","S5203","已授权","234",""
"000425","2018-12-31","1","2","S5203","已授权","",""
"000425","2019-12-31","2","1","S5206","截止报告期末累计已授权","1372",""
"000425","2019-12-31","1","1","S5203","已授权","170",""
"000425","2019-12-31","1","2","S5203","已授权","",""
"000425","2019-12-31","1","2","S5204","截至报告期末累计获得","",""
"000425","2019-12-31","1","1","S5204","截至报告期末累计获得","1372",""
"000425","2020-12-31","1","1","S5206","截止报告期末累计已授权","1537",""
"000425","2020-12-31","1","1","S5203","已授权","96",""
"000425","2020-12-31","1","2","S5203","已授权","",""
"000425","2020-12-31","1","2","S5204","截至报告期末累计获得","",""
"000425","2020-12-31","1","1","S5204","截至报告期末累计获得","1545",""
"000425","2021-12-31","1","1","S5203","已授权","",""
"000425","2021-12-31","1","1","S5206","截止报告期末累计已授权","1670",""
"000425","2021-12-31","1","2","S5202","已获得","",""
"000425","2021-12-31","1","2","S5204","截至报告期末累计获得","",""
"000425","2021-12-31","1","1","S5202","已获得","145",""
"000425","2021-12-31","1","1","S5204","截至报告期末累计获得","1670",""
"000488","2016-12-31","1","1","S5202","已获得","9",""
"000488","2017-12-31","1","1","S5206","截止报告期末累计已授权","12",""
"000488","2019-12-31","1","1","S5206","截止报告期末累计已授权","18",""
"000488","2019-12-31","1","1","S5201","已申请","",""
"000488","2019-12-31","1","1","S5203","已授权","",""
"000488","2020-12-31","1","1","S5206","截止报告期末累计已授权","25",""
"000488","2020-12-31","1","1","S5203","已授权","",""
"000488","2021-12-31","1","1","S5203","已授权","",""
"000498","2012-12-31","1","1","S5206","截止报告期末累计已授权","11",""
"000498","2015-12-31","1","1","S5203","已授权","14",""
"000498","2016-12-31","1","1","S5206","截止报告期末累计已授权","21",""
"000498","2017-12-31","1","1","S5206","截止报告期末累计已授权","23",""
"000498","2018-12-31","1","1","S5206","截止报告期末累计已授权","27",""
"000498","2019-12-31","1","1","S5206","截止报告期末累计已授权","31",""
"000498","2020-12-31","1","1","S5206","截止报告期末累计已授权","62",""
"000498","2021-12-31","1","1","S5206","截止报告期末累计已授权","105",""
"000503","2008-12-31","1","1","S5202","已获得","",""
"000503","2020-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"000503","2021-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"000504","2016-12-31","1","1","S5204","截至报告期末累计获得","","12"
"000504","2021-12-31","1","1","S5202","已获得","1","0"
"000510","2020-12-31","1","1","S5202","已获得","1",""
"000511","2016-12-31","1","1","S5205","截止报告期末累计已被受理","",""
"000511","2017-12-31","1","1","S5201","已申请","",""
"000511","2017-12-31","1","1","S5203","已授权","",""
"000513","2010-12-31","1","1","S5201","已申请","21",""
"000513","2010-12-31","1","2","S5201","已申请","1",""
"000513","2011-12-31","1","1","S5201","已申请","10",""
"000513","2011-12-31","1","1","S5203","已授权","1",""
"000513","2011-12-31","1","2","S5203","已授权","7",""
"000513","2013-12-31","1","1","S5201","已申请","25",""
"000513","2013-12-31","1","2","S5201","已申请","",""
"000513","2013-12-31","1","1","S5203","已授权","17",""
"000513","2014-12-31","1","1","S5201","已申请","37",""
"000513","2014-12-31","1","2","S5201","已申请","",""
"000513","2014-12-31","1","1","S5203","已授权","18",""
"000516","2020-12-31","1","1","S5202","已获得","","23"
"000519","2008-12-31","1","1","S5202","已获得","2",""
"000519","2008-12-31","1","1","S5201","已申请","2",""
"000519","2009-12-31","1","1","S5202","已获得","1",""
"000519","2009-12-31","1","1","S5201","已申请","2",""
"000519","2010-12-31","1","1","S5201","已申请","2","5"
"000519","2015-12-31","1","1","S5201","已申请","13","26"
"000519","2015-12-31","1","1","S5202","已获得","26","13"
"000519","2015-12-31","1","1","S5204","截至报告期末累计获得","44","113"
"000519","2015-12-31","1","1","S5206","截止报告期末累计已授权","",""
"000519","2016-12-31","1","1","S5201","已申请","10",""
"000519","2017-12-31","1","1","S5201","已申请","2",""
"000519","2017-12-31","1","1","S5203","已授权","7","10"
"000521","2011-12-31","1","1","S5203","已授权","",""
"000521","2012-12-31","1","1","S5201","已申请","37",""
"000521","2012-12-31","1","1","S5203","已授权","7",""
"000521","2012-12-31","1","1","S5204","截至报告期末累计获得","27",""
"000521","2012-12-31","1","1","S5205","截止报告期末累计已被受理","30",""
"000523","2016-12-31","1","1","S5202","已获得","2","6"
"000523","2016-12-31","1","1","S5203","已授权","2","1"
"000523","2017-12-31","1","1","S5201","已申请","2",""
"000523","2018-12-31","1","1","S5201","已申请","7",""
"000523","2018-12-31","1","1","S5203","已授权","3",""
"000523","2019-12-31","1","1","S5203","已授权","3",""
"000523","2019-12-31","1","1","S5201","已申请","10",""
"000527","2008-12-31","1","1","S5201","已申请","51",""
"000528","2007-12-31","1","1","S5203","已授权","",""
"000528","2008-12-31","1","1","S5203","已授权","2",""
"000528","2008-12-31","1","1","S5201","已申请","",""
"000528","2009-12-31","1","1","S5203","已授权","2","27"
"000528","2009-12-31","1","1","S5201","已申请","7","40"
"000528","2009-12-31","1","1","S5206","截止报告期末累计已授权","3","87"
"000528","2010-12-31","1","1","S5203","已授权","",""
"000528","2010-12-31","1","1","S5206","截止报告期末累计已授权","",""
"000528","2011-12-31","2","1","S5203","已授权","",""
